League , Years ,Round , Home Team , Away Team , HomeScore , Away Score , (no statistics in this season)  header
LaLiga ,12/13 ,26 ,Getafe ,Real Zaragoza ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,26 ,Real Madrid ,Barcelona ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,26 ,Deportivo La Coruña ,Rayo Vallecano ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,26 ,Osasuna ,Athletic Bilbao ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,26 ,Valencia ,Levante ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,26 ,Granada ,RCD Mallorca ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,26 ,Espanyol ,Real Valladolid ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,26 ,Málaga ,Atlético Madrid ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,26 ,Real Sociedad ,Real Betis ,3 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,26 ,Sevilla ,Celta Vigo ,4 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,27 ,Real Betis ,Osasuna ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,27 ,Rayo Vallecano ,Espanyol ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,27 ,Real Valladolid ,Málaga ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,27 ,Barcelona ,Deportivo La Coruña ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,27 ,RCD Mallorca ,Sevilla ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,27 ,Athletic Bilbao ,Valencia ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,27 ,Levante ,Getafe ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,27 ,Celta Vigo ,Real Madrid ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,27 ,Atlético Madrid ,Real Sociedad ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,27 ,Real Zaragoza ,Granada ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,28 ,Deportivo La Coruña ,Celta Vigo ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,28 ,Real Sociedad ,Real Valladolid ,4 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,28 ,Getafe ,Athletic Bilbao ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,28 ,Real Madrid ,RCD Mallorca ,5 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,28 ,Valencia ,Real Betis ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,28 ,Málaga ,Espanyol ,0 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,28 ,Sevilla ,Real Zaragoza ,4 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,28 ,Osasuna ,Atlético Madrid ,0 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,28 ,Barcelona ,Rayo Vallecano ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,28 ,Granada ,Levante ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,29 ,Rayo Vallecano ,Málaga ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,29 ,Celta Vigo ,Barcelona ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,29 ,Real Zaragoza ,Real Madrid ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,29 ,Levante ,Sevilla ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,29 ,Real Valladolid ,Osasuna ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,29 ,RCD Mallorca ,Deportivo La Coruña ,2 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,29 ,Espanyol ,Real Sociedad ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,29 ,Atlético Madrid ,Valencia ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,29 ,Athletic Bilbao ,Granada ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,29 ,Real Betis ,Getafe ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,30 ,Granada ,Real Betis ,1 ,5 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,30 ,Real Sociedad ,Málaga ,4 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,30 ,Real Madrid ,Levante ,5 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,30 ,Deportivo La Coruña ,Real Zaragoza ,3 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,30 ,Barcelona ,RCD Mallorca ,5 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,30 ,Celta Vigo ,Rayo Vallecano ,0 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,30 ,Osasuna ,Espanyol ,0 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,30 ,Getafe ,Atlético Madrid ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,30 ,Valencia ,Real Valladolid ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,30 ,Sevilla ,Athletic Bilbao ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,31 ,Real Betis ,Sevilla ,3 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,31 ,Real Valladolid ,Getafe ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,31 ,Levante ,Deportivo La Coruña ,0 ,4 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,31 ,Espanyol ,Valencia ,3 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,31 ,Málaga ,Osasuna ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,31 ,Rayo Vallecano ,Real Sociedad ,0 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,31 ,Atlético Madrid ,Granada ,5 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,31 ,Real Zaragoza ,Barcelona ,0 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,31 ,Athletic Bilbao ,Real Madrid ,0 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,31 ,RCD Mallorca ,Celta Vigo ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,32 ,RCD Mallorca ,Rayo Vallecano ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,32 ,Granada ,Real Valladolid ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,32 ,Real Madrid ,Real Betis ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,32 ,Barcelona ,Levante ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,32 ,Valencia ,Málaga ,5 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,32 ,Getafe ,Espanyol ,0 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,32 ,Deportivo La Coruña ,Athletic Bilbao ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,32 ,Osasuna ,Real Sociedad ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,32 ,Sevilla ,Atlético Madrid ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,32 ,Celta Vigo ,Real Zaragoza ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,33 ,Rayo Vallecano ,Osasuna ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,33 ,Levante ,Celta Vigo ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,33 ,Athletic Bilbao ,Barcelona ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,33 ,Atlético Madrid ,Real Madrid ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,33 ,Real Zaragoza ,RCD Mallorca ,3 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,33 ,Espanyol ,Granada ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,33 ,Málaga ,Getafe ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,33 ,Real Valladolid ,Sevilla ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,33 ,Real Sociedad ,Valencia ,4 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,33 ,Real Betis ,Deportivo La Coruña ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,34 ,Celta Vigo ,Athletic Bilbao ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,34 ,Valencia ,Osasuna ,4 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,34 ,Granada ,Málaga ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,34 ,Real Madrid ,Real Valladolid ,4 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,34 ,Deportivo La Coruña ,Atlético Madrid ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,34 ,RCD Mallorca ,Levante ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,34 ,Real Zaragoza ,Rayo Vallecano ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,34 ,Sevilla ,Espanyol ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,34 ,Barcelona ,Real Betis ,4 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,34 ,Getafe ,Real Sociedad ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,35 ,Levante ,Real Zaragoza ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,35 ,Athletic Bilbao ,RCD Mallorca ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,35 ,Real Valladolid ,Deportivo La Coruña ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,35 ,Osasuna ,Getafe ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,35 ,Espanyol ,Real Madrid ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,35 ,Rayo Vallecano ,Valencia ,0 ,4 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,35 ,Real Betis ,Celta Vigo ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,35 ,Atlético Madrid ,Barcelona ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,35 ,Málaga ,Sevilla ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,35 ,Real Sociedad ,Granada ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,36 ,Celta Vigo ,Atlético Madrid ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,36 ,Real Madrid ,Málaga ,6 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,36 ,Getafe ,Valencia ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,36 ,Granada ,Osasuna ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,36 ,Sevilla ,Real Sociedad ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,36 ,Levante ,Rayo Vallecano ,2 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,36 ,Deportivo La Coruña ,Espanyol ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,36 ,Real Zaragoza ,Athletic Bilbao ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,36 ,Barcelona ,Real Valladolid ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,36 ,RCD Mallorca ,Real Betis ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,37 ,Athletic Bilbao ,Levante ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,37 ,Atlético Madrid ,RCD Mallorca ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,37 ,Espanyol ,Barcelona ,0 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,37 ,Getafe ,Rayo Vallecano ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,37 ,Málaga ,Deportivo La Coruña ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,37 ,Osasuna ,Sevilla ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,37 ,Real Betis ,Real Zaragoza ,4 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,37 ,Real Sociedad ,Real Madrid ,3 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,37 ,Real Valladolid ,Celta Vigo ,0 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,37 ,Valencia ,Granada ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,38 ,Real Madrid ,Osasuna ,4 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,38 ,Barcelona ,Málaga ,4 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,38 ,Celta Vigo ,Espanyol ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,38 ,Deportivo La Coruña ,Real Sociedad ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,38 ,Granada ,Getafe ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,38 ,Levante ,Real Betis ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,38 ,Rayo Vallecano ,Athletic Bilbao ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,38 ,RCD Mallorca ,Real Valladolid ,4 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,38 ,Real Zaragoza ,Atlético Madrid ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,38 ,Sevilla ,Valencia ,4 ,3 , (no statistics in this season)  here must be value
