League , Years ,Round , Home Team , Away Team , HomeScore , Away Score , (no statistics in this season)  header
LaLiga ,10/11 ,26 ,Getafe ,Atlético Madrid ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,26 ,Osasuna ,Deportivo La Coruña ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,26 ,Real Sociedad ,Levante ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,26 ,Real Zaragoza ,Athletic Bilbao ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,26 ,Villarreal ,Hércules CF ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,26 ,Valencia ,Barcelona ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,26 ,Almería ,Racing de Santander ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,26 ,Real Madrid ,Málaga ,7 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,27 ,RCD Mallorca ,Valencia ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,27 ,Barcelona ,Real Zaragoza ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,27 ,Atlético Madrid ,Villarreal ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,27 ,Hércules CF ,Almería ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,27 ,Levante ,Espanyol ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,27 ,Málaga ,Osasuna ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,27 ,Sporting Gijón ,Getafe ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,27 ,Athletic Bilbao ,Sevilla ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,27 ,Racing de Santander ,Real Madrid ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,27 ,Deportivo La Coruña ,Real Sociedad ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,28 ,Almería ,Atlético Madrid ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,28 ,Real Madrid ,Hércules CF ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,28 ,Real Zaragoza ,Valencia ,4 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,28 ,Espanyol ,Deportivo La Coruña ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,28 ,Levante ,RCD Mallorca ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,28 ,Osasuna ,Racing de Santander ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,28 ,Real Sociedad ,Málaga ,0 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,28 ,Villarreal ,Sporting Gijón ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,28 ,Sevilla ,Barcelona ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,28 ,Getafe ,Athletic Bilbao ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,29 ,RCD Mallorca ,Real Zaragoza ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,29 ,Barcelona ,Getafe ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,29 ,Atlético Madrid ,Real Madrid ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,29 ,Deportivo La Coruña ,Levante ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,29 ,Hércules CF ,Osasuna ,0 ,4 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,29 ,Málaga ,Espanyol ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,29 ,Racing de Santander ,Real Sociedad ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,29 ,Sporting Gijón ,Almería ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,29 ,Athletic Bilbao ,Villarreal ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,29 ,Valencia ,Sevilla ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,30 ,Real Madrid ,Sporting Gijón ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,30 ,Getafe ,Valencia ,2 ,4 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,30 ,Villarreal ,Barcelona ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,30 ,Deportivo La Coruña ,RCD Mallorca ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,30 ,Espanyol ,Racing de Santander ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,30 ,Levante ,Málaga ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,30 ,Real Sociedad ,Hércules CF ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,30 ,Sevilla ,Real Zaragoza ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,30 ,Osasuna ,Atlético Madrid ,2 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,30 ,Almería ,Athletic Bilbao ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,31 ,Athletic Bilbao ,Real Madrid ,0 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,31 ,Barcelona ,Almería ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,31 ,RCD Mallorca ,Sevilla ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,31 ,Hércules CF ,Espanyol ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,31 ,Málaga ,Deportivo La Coruña ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,31 ,Racing de Santander ,Levante ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,31 ,Sporting Gijón ,Osasuna ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,31 ,Atlético Madrid ,Real Sociedad ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,31 ,Valencia ,Villarreal ,5 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,31 ,Real Zaragoza ,Getafe ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,32 ,Getafe ,Sevilla ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,32 ,Málaga ,RCD Mallorca ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,32 ,Almería ,Valencia ,0 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,32 ,Real Madrid ,Barcelona ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,32 ,Deportivo La Coruña ,Racing de Santander ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,32 ,Levante ,Hércules CF ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,32 ,Real Sociedad ,Sporting Gijón ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,32 ,Osasuna ,Athletic Bilbao ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,32 ,Espanyol ,Atlético Madrid ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,32 ,Villarreal ,Real Zaragoza ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,33 ,Valencia ,Real Madrid ,3 ,6 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,33 ,Barcelona ,Osasuna ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,33 ,Athletic Bilbao ,Real Sociedad ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,33 ,Hércules CF ,Deportivo La Coruña ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,33 ,Racing de Santander ,Málaga ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,33 ,RCD Mallorca ,Getafe ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,33 ,Sporting Gijón ,Espanyol ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,33 ,Atlético Madrid ,Levante ,4 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,33 ,Sevilla ,Villarreal ,3 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,33 ,Real Zaragoza ,Almería ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,34 ,Real Madrid ,Real Zaragoza ,2 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,34 ,Real Sociedad ,Barcelona ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,34 ,Deportivo La Coruña ,Atlético Madrid ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,34 ,Almería ,Sevilla ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,34 ,Levante ,Sporting Gijón ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,34 ,Málaga ,Hércules CF ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,34 ,Racing de Santander ,RCD Mallorca ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,34 ,Villarreal ,Getafe ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,34 ,Osasuna ,Valencia ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,34 ,Espanyol ,Athletic Bilbao ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,35 ,Athletic Bilbao ,Levante ,3 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,35 ,Getafe ,Almería ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,35 ,Hércules CF ,Racing de Santander ,2 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,35 ,Sporting Gijón ,Deportivo La Coruña ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,35 ,Valencia ,Real Sociedad ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,35 ,Atlético Madrid ,Málaga ,0 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,35 ,Sevilla ,Real Madrid ,2 ,6 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,35 ,RCD Mallorca ,Villarreal ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,35 ,Barcelona ,Espanyol ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,35 ,Real Zaragoza ,Osasuna ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,36 ,Deportivo La Coruña ,Athletic Bilbao ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,36 ,Málaga ,Sporting Gijón ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,36 ,Racing de Santander ,Atlético Madrid ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,36 ,Real Madrid ,Getafe ,4 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,36 ,Almería ,Villarreal ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,36 ,Levante ,Barcelona ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,36 ,Real Sociedad ,Real Zaragoza ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,36 ,Espanyol ,Valencia ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,36 ,Hércules CF ,RCD Mallorca ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,36 ,Osasuna ,Sevilla ,3 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,37 ,Almería ,RCD Mallorca ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,37 ,Athletic Bilbao ,Málaga ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,37 ,Atlético Madrid ,Hércules CF ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,37 ,Barcelona ,Deportivo La Coruña ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,37 ,Getafe ,Osasuna ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,37 ,Real Zaragoza ,Espanyol ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,37 ,Sevilla ,Real Sociedad ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,37 ,Sporting Gijón ,Racing de Santander ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,37 ,Valencia ,Levante ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,37 ,Villarreal ,Real Madrid ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,38 ,Málaga ,Barcelona ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,38 ,Hércules CF ,Sporting Gijón ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,38 ,Real Madrid ,Almería ,8 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,38 ,Deportivo La Coruña ,Valencia ,0 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,38 ,Espanyol ,Sevilla ,2 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,38 ,Levante ,Real Zaragoza ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,38 ,Osasuna ,Villarreal ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,38 ,Racing de Santander ,Athletic Bilbao ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,38 ,RCD Mallorca ,Atlético Madrid ,3 ,4 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,38 ,Real Sociedad ,Getafe ,1 ,1 , (no statistics in this season)  here must be value
