League , Years ,Round , Home Team , Away Team , HomeScore , Away Score , (no statistics in this season)  header
Premier League ,11/12 ,26 ,Arsenal ,Tottenham ,5 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,26 ,Norwich City ,Manchester United ,1 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,26 ,Stoke City ,Swansea City ,2 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,26 ,Liverpool ,Everton ,3 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,27 ,Liverpool ,Arsenal ,1 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,27 ,Blackburn Rovers ,Aston Villa ,1 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,27 ,Manchester City ,Bolton Wanderers ,2 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,27 ,Queens Park Rangers ,Everton ,1 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,27 ,Stoke City ,Norwich City ,1 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,27 ,West Bromwich Albion ,Chelsea ,1 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,27 ,Wigan Athletic ,Swansea City ,0 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,27 ,Newcastle United ,Sunderland ,1 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,27 ,Fulham ,Wolverhampton ,5 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,27 ,Tottenham ,Manchester United ,1 ,3 , (no statistics in this season)  here must be value
Premier League ,11/12 ,28 ,Bolton Wanderers ,Queens Park Rangers ,2 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,28 ,Aston Villa ,Fulham ,1 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,28 ,Chelsea ,Stoke City ,1 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,28 ,Sunderland ,Liverpool ,1 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,28 ,Wolverhampton ,Blackburn Rovers ,0 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,28 ,Everton ,Tottenham ,1 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,28 ,Manchester United ,West Bromwich Albion ,2 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,28 ,Swansea City ,Manchester City ,1 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,28 ,Norwich City ,Wigan Athletic ,1 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,28 ,Arsenal ,Newcastle United ,2 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,29 ,Fulham ,Swansea City ,0 ,3 , (no statistics in this season)  here must be value
Premier League ,11/12 ,29 ,Wigan Athletic ,West Bromwich Albion ,1 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,29 ,Wolverhampton ,Manchester United ,0 ,5 , (no statistics in this season)  here must be value
Premier League ,11/12 ,29 ,Newcastle United ,Norwich City ,1 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,29 ,Manchester City ,Chelsea ,null ,null , the game is cancaled 4  with id 1769242 at round 29
Premier League ,11/12 ,29 ,Aston Villa ,Bolton Wanderers ,null ,null , the game is cancaled 5  with id 1769238 at round 29
Premier League ,11/12 ,29 ,Blackburn Rovers ,Sunderland ,2 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,29 ,Manchester City ,Chelsea ,2 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,29 ,Tottenham ,Stoke City ,1 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,29 ,Everton ,Arsenal ,0 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,29 ,Queens Park Rangers ,Liverpool ,3 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,29 ,Aston Villa ,Bolton Wanderers ,1 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,30 ,Chelsea ,Tottenham ,0 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,30 ,Arsenal ,Aston Villa ,3 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,30 ,Bolton Wanderers ,Blackburn Rovers ,2 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,30 ,Liverpool ,Wigan Athletic ,1 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,30 ,Norwich City ,Wolverhampton ,2 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,30 ,Sunderland ,Queens Park Rangers ,3 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,30 ,Swansea City ,Everton ,0 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,30 ,Stoke City ,Manchester City ,1 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,30 ,West Bromwich Albion ,Newcastle United ,1 ,3 , (no statistics in this season)  here must be value
Premier League ,11/12 ,30 ,Manchester United ,Fulham ,1 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,31 ,Aston Villa ,Chelsea ,2 ,4 , (no statistics in this season)  here must be value
Premier League ,11/12 ,31 ,Everton ,West Bromwich Albion ,2 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,31 ,Fulham ,Norwich City ,2 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,31 ,Manchester City ,Sunderland ,3 ,3 , (no statistics in this season)  here must be value
Premier League ,11/12 ,31 ,Queens Park Rangers ,Arsenal ,2 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,31 ,Wigan Athletic ,Stoke City ,2 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,31 ,Wolverhampton ,Bolton Wanderers ,2 ,3 , (no statistics in this season)  here must be value
Premier League ,11/12 ,31 ,Newcastle United ,Liverpool ,2 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,31 ,Tottenham ,Swansea City ,3 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,31 ,Blackburn Rovers ,Manchester United ,0 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,32 ,Swansea City ,Newcastle United ,0 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,32 ,Sunderland ,Tottenham ,0 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,32 ,Bolton Wanderers ,Fulham ,0 ,3 , (no statistics in this season)  here must be value
Premier League ,11/12 ,32 ,Chelsea ,Wigan Athletic ,2 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,32 ,Liverpool ,Aston Villa ,1 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,32 ,Norwich City ,Everton ,2 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,32 ,West Bromwich Albion ,Blackburn Rovers ,3 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,32 ,Stoke City ,Wolverhampton ,2 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,32 ,Manchester United ,Queens Park Rangers ,2 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,32 ,Arsenal ,Manchester City ,1 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,33 ,Everton ,Sunderland ,4 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,33 ,Newcastle United ,Bolton Wanderers ,2 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,33 ,Tottenham ,Norwich City ,1 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,33 ,Aston Villa ,Stoke City ,1 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,33 ,Fulham ,Chelsea ,1 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,33 ,Blackburn Rovers ,Liverpool ,2 ,3 , (no statistics in this season)  here must be value
Premier League ,11/12 ,33 ,Manchester City ,West Bromwich Albion ,4 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,33 ,Wigan Athletic ,Manchester United ,1 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,33 ,Wolverhampton ,Arsenal ,0 ,3 , (no statistics in this season)  here must be value
Premier League ,11/12 ,33 ,Queens Park Rangers ,Swansea City ,3 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,34 ,Norwich City ,Manchester City ,1 ,6 , (no statistics in this season)  here must be value
Premier League ,11/12 ,34 ,Sunderland ,Wolverhampton ,0 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,34 ,Swansea City ,Blackburn Rovers ,3 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,34 ,West Bromwich Albion ,Queens Park Rangers ,1 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,34 ,Manchester United ,Aston Villa ,4 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,34 ,Arsenal ,Wigan Athletic ,1 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,34 ,Liverpool ,Fulham ,0 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,34 ,Stoke City ,Everton ,1 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,34 ,Chelsea ,Newcastle United ,0 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,34 ,Bolton Wanderers ,Tottenham ,1 ,4 , (no statistics in this season)  here must be value
Premier League ,11/12 ,35 ,Arsenal ,Chelsea ,0 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,35 ,Aston Villa ,Sunderland ,0 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,35 ,Blackburn Rovers ,Norwich City ,2 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,35 ,Bolton Wanderers ,Swansea City ,1 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,35 ,Fulham ,Wigan Athletic ,2 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,35 ,Newcastle United ,Stoke City ,3 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,35 ,Queens Park Rangers ,Tottenham ,1 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,35 ,Manchester United ,Everton ,4 ,4 , (no statistics in this season)  here must be value
Premier League ,11/12 ,35 ,Liverpool ,West Bromwich Albion ,0 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,35 ,Wolverhampton ,Manchester City ,0 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,36 ,Everton ,Fulham ,4 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,36 ,Stoke City ,Arsenal ,1 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,36 ,Sunderland ,Bolton Wanderers ,2 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,36 ,Swansea City ,Wolverhampton ,4 ,4 , (no statistics in this season)  here must be value
Premier League ,11/12 ,36 ,West Bromwich Albion ,Aston Villa ,0 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,36 ,Wigan Athletic ,Newcastle United ,4 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,36 ,Norwich City ,Liverpool ,0 ,3 , (no statistics in this season)  here must be value
Premier League ,11/12 ,36 ,Chelsea ,Queens Park Rangers ,6 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,36 ,Tottenham ,Blackburn Rovers ,2 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,36 ,Manchester City ,Manchester United ,1 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,37 ,Arsenal ,Norwich City ,3 ,3 , (no statistics in this season)  here must be value
Premier League ,11/12 ,37 ,Newcastle United ,Manchester City ,0 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,37 ,Aston Villa ,Tottenham ,1 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,37 ,Bolton Wanderers ,West Bromwich Albion ,2 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,37 ,Fulham ,Sunderland ,2 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,37 ,Queens Park Rangers ,Stoke City ,1 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,37 ,Wolverhampton ,Everton ,0 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,37 ,Manchester United ,Swansea City ,2 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,37 ,Blackburn Rovers ,Wigan Athletic ,0 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,37 ,Liverpool ,Chelsea ,4 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,38 ,Chelsea ,Blackburn Rovers ,2 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,38 ,Everton ,Newcastle United ,3 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,38 ,Manchester City ,Queens Park Rangers ,3 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,38 ,Norwich City ,Aston Villa ,2 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,38 ,Stoke City ,Bolton Wanderers ,2 ,2 , (no statistics in this season)  here must be value
Premier League ,11/12 ,38 ,Sunderland ,Manchester United ,0 ,1 , (no statistics in this season)  here must be value
Premier League ,11/12 ,38 ,Swansea City ,Liverpool ,1 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,38 ,Tottenham ,Fulham ,2 ,0 , (no statistics in this season)  here must be value
Premier League ,11/12 ,38 ,West Bromwich Albion ,Arsenal ,2 ,3 , (no statistics in this season)  here must be value
Premier League ,11/12 ,38 ,Wigan Athletic ,Wolverhampton ,3 ,2 , (no statistics in this season)  here must be value
