League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
Premier League ,17/18 ,2 ,Huddersfield Town ,Newcastle United ,1 ,0 ,52% ,48% ,7 ,13 ,3 ,5 ,3 ,3 ,1 ,5 ,7 ,3 ,4 ,5 ,13 ,10 ,3 ,4 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,9 ,4 ,4 ,5 ,2 ,456 ,415 ,353 (77%) ,296 (71%) ,null ,null ,null ,null ,null ,null ,164 ,171 ,62 ,50 ,24 ,12 ,null ,null ,null ,null ,null ,null ,58% ,42% ,6 ,6 ,2 ,1 ,3 ,1 ,1 ,4 ,4 ,1 ,2 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,4 ,4 ,2 ,1 ,2 ,264 ,191 ,221 (84%) ,140 (73%) ,null ,null ,null ,null ,null ,null ,26 ,19 ,8 ,4 ,null ,null ,null ,null ,null ,null ,46% ,54% ,1 ,7 ,1 ,4 ,0 ,2 ,0 ,1 ,3 ,2 ,2 ,4 ,3 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,5 ,0 ,2 ,4 ,0 ,192 ,224 ,132 (69%) ,156 (70%) ,null ,null ,null ,null ,null ,null ,36 ,31 ,16 ,8 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,2 ,Tottenham ,Chelsea ,1 ,2 ,67% ,33% ,18 ,9 ,6 ,2 ,6 ,4 ,6 ,3 ,14 ,3 ,null ,null ,14 ,21 ,4 ,3 ,null ,null ,null ,null ,null ,null ,1 ,1 ,0 ,1 ,11 ,6 ,8 ,3 ,0 ,6 ,592 ,280 ,501 (85%) ,195 (70%) ,null ,null ,null ,null ,null ,null ,166 ,129 ,59 ,68 ,12 ,16 ,null ,null ,null ,null ,null ,null ,64% ,36% ,13 ,4 ,6 ,1 ,4 ,2 ,3 ,1 ,7 ,1 ,null ,null ,1 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,0 ,8 ,2 ,5 ,2 ,0 ,6 ,271 ,150 ,231 (85%) ,104 (69%) ,null ,null ,null ,null ,null ,null ,34 ,37 ,8 ,7 ,null ,null ,null ,null ,null ,null ,70% ,30% ,5 ,5 ,0 ,1 ,2 ,2 ,3 ,2 ,7 ,2 ,null ,null ,3 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,0 ,1 ,3 ,4 ,3 ,1 ,0 ,0 ,321 ,130 ,270 (84%) ,91 (70%) ,null ,null ,null ,null ,null ,null ,25 ,31 ,4 ,9 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,2 ,Manchester City ,Everton ,1 ,1 ,65% ,35% ,19 ,7 ,6 ,2 ,9 ,5 ,4 ,0 ,7 ,1 ,0 ,3 ,7 ,9 ,3 ,4 ,1 ,1 ,null ,null ,null ,null ,1 ,0 ,null ,null ,10 ,4 ,9 ,3 ,1 ,5 ,560 ,301 ,461 (82%) ,198 (66%) ,null ,null ,null ,null ,null ,null ,162 ,145 ,55 ,41 ,22 ,12 ,null ,null ,null ,null ,null ,null ,62% ,38% ,9 ,5 ,4 ,1 ,5 ,4 ,0 ,0 ,3 ,1 ,0 ,3 ,2 ,2 ,1 ,0 ,null ,null ,null ,null ,1 ,0 ,null ,null ,5 ,3 ,4 ,2 ,0 ,4 ,262 ,155 ,211 (81%) ,108 (70%) ,null ,null ,null ,null ,null ,null ,24 ,22 ,12 ,4 ,null ,null ,null ,null ,null ,null ,67% ,33% ,10 ,2 ,2 ,1 ,4 ,1 ,4 ,0 ,4 ,0 ,0 ,0 ,1 ,2 ,0 ,1 ,null ,null ,null ,null ,0 ,0 ,null ,null ,5 ,1 ,5 ,1 ,1 ,1 ,298 ,146 ,250 (84%) ,90 (62%) ,null ,null ,null ,null ,null ,null ,31 ,19 ,10 ,8 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,3 ,Bournemouth ,Manchester City ,1 ,2 ,29% ,71% ,9 ,19 ,3 ,8 ,3 ,7 ,3 ,4 ,2 ,5 ,0 ,3 ,13 ,14 ,5 ,6 ,0 ,1 ,0 ,2 ,0 ,1 ,1 ,1 ,null ,null ,5 ,13 ,4 ,6 ,6 ,2 ,258 ,604 ,152 (59%) ,524 (87%) ,null ,null ,null ,null ,null ,null ,144 ,145 ,57 ,62 ,13 ,23 ,null ,null ,null ,null ,null ,null ,34% ,66% ,5 ,10 ,2 ,5 ,2 ,3 ,1 ,2 ,1 ,2 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,null ,null ,3 ,8 ,2 ,2 ,4 ,1 ,168 ,316 ,113 (67%) ,266 (84%) ,null ,null ,null ,null ,null ,null ,26 ,29 ,5 ,11 ,null ,null ,null ,null ,null ,null ,23% ,77% ,4 ,9 ,1 ,3 ,1 ,4 ,2 ,2 ,1 ,3 ,0 ,2 ,4 ,6 ,0 ,1 ,0 ,1 ,0 ,1 ,1 ,1 ,null ,null ,2 ,5 ,2 ,4 ,2 ,1 ,90 ,288 ,39 (43%) ,258 (90%) ,null ,null ,null ,null ,null ,null ,31 ,33 ,8 ,12 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,3 ,Crystal Palace ,Swansea City ,0 ,2 ,53% ,47% ,16 ,7 ,3 ,3 ,12 ,2 ,1 ,2 ,1 ,1 ,0 ,3 ,9 ,6 ,4 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,5 ,9 ,2 ,1 ,3 ,504 ,464 ,416 (83%) ,369 (80%) ,null ,null ,null ,null ,null ,null ,138 ,133 ,50 ,51 ,21 ,18 ,null ,null ,null ,null ,null ,null ,40% ,60% ,5 ,5 ,0 ,1 ,5 ,2 ,0 ,2 ,0 ,1 ,0 ,2 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,4 ,4 ,1 ,0 ,0 ,215 ,330 ,173 (80%) ,287 (87%) ,null ,null ,null ,null ,null ,null ,20 ,15 ,7 ,5 ,null ,null ,null ,null ,null ,null ,69% ,31% ,11 ,2 ,3 ,2 ,7 ,0 ,1 ,0 ,1 ,0 ,0 ,1 ,3 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,1 ,5 ,1 ,1 ,3 ,289 ,134 ,243 (84%) ,82 (61%) ,null ,null ,null ,null ,null ,null ,30 ,36 ,14 ,13 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,3 ,Huddersfield Town ,Southampton ,0 ,0 ,44% ,56% ,16 ,6 ,6 ,3 ,4 ,3 ,6 ,0 ,5 ,4 ,0 ,3 ,10 ,10 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,12 ,3 ,4 ,3 ,2 ,6 ,378 ,502 ,265 (70%) ,382 (76%) ,null ,null ,null ,null ,null ,null ,173 ,171 ,59 ,52 ,25 ,18 ,null ,null ,null ,null ,null ,null ,49% ,51% ,9 ,2 ,5 ,0 ,1 ,2 ,3 ,0 ,4 ,1 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,8 ,1 ,1 ,1 ,0 ,5 ,207 ,234 ,145 (70%) ,175 (75%) ,null ,null ,null ,null ,null ,null ,33 ,29 ,15 ,10 ,null ,null ,null ,null ,null ,null ,39% ,61% ,7 ,4 ,1 ,3 ,3 ,1 ,3 ,0 ,1 ,3 ,0 ,2 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,2 ,3 ,2 ,2 ,1 ,171 ,268 ,120 (70%) ,207 (77%) ,null ,null ,null ,null ,null ,null ,26 ,23 ,10 ,8 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,3 ,Newcastle United ,West Ham United ,3 ,0 ,37% ,63% ,17 ,8 ,8 ,3 ,6 ,5 ,3 ,0 ,7 ,5 ,0 ,2 ,17 ,11 ,1 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,10 ,3 ,7 ,5 ,3 ,5 ,271 ,473 ,169 (62%) ,358 (76%) ,null ,null ,null ,null ,null ,null ,149 ,160 ,56 ,57 ,25 ,16 ,null ,null ,null ,null ,null ,null ,41% ,59% ,7 ,3 ,3 ,0 ,3 ,3 ,1 ,0 ,3 ,4 ,0 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,1 ,4 ,2 ,0 ,2 ,145 ,209 ,86 (59%) ,140 (67%) ,null ,null ,null ,null ,null ,null ,29 ,30 ,17 ,10 ,null ,null ,null ,null ,null ,null ,33% ,67% ,10 ,5 ,5 ,3 ,3 ,2 ,2 ,0 ,4 ,1 ,0 ,0 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,2 ,3 ,3 ,3 ,3 ,126 ,264 ,83 (66%) ,218 (83%) ,null ,null ,null ,null ,null ,null ,27 ,27 ,8 ,6 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,3 ,Watford ,Brighton & Hove Albion ,0 ,0 ,42% ,58% ,8 ,16 ,0 ,2 ,5 ,8 ,3 ,6 ,3 ,11 ,0 ,5 ,7 ,18 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,0 ,2 ,null ,null ,4 ,10 ,4 ,6 ,2 ,0 ,334 ,433 ,244 (73%) ,359 (83%) ,null ,null ,null ,null ,null ,null ,124 ,125 ,55 ,43 ,20 ,20 ,null ,null ,null ,null ,null ,null ,45% ,55% ,3 ,8 ,0 ,1 ,1 ,3 ,2 ,4 ,2 ,3 ,0 ,2 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,0 ,2 ,null ,null ,1 ,6 ,2 ,2 ,1 ,0 ,201 ,230 ,151 (75%) ,184 (80%) ,null ,null ,null ,null ,null ,null ,25 ,20 ,10 ,8 ,null ,null ,null ,null ,null ,null ,38% ,62% ,5 ,8 ,0 ,1 ,4 ,5 ,1 ,2 ,1 ,8 ,0 ,3 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,0 ,0 ,null ,null ,3 ,4 ,2 ,4 ,1 ,0 ,133 ,203 ,93 (70%) ,175 (86%) ,null ,null ,null ,null ,null ,null ,30 ,23 ,10 ,12 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,3 ,Manchester United ,Leicester City ,2 ,0 ,69% ,31% ,22 ,11 ,7 ,4 ,7 ,5 ,8 ,2 ,9 ,3 ,2 ,3 ,8 ,7 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,12 ,5 ,10 ,6 ,4 ,5 ,662 ,300 ,576 (87%) ,208 (69%) ,null ,null ,null ,null ,null ,null ,154 ,132 ,54 ,63 ,22 ,24 ,null ,null ,null ,null ,null ,null ,67% ,33% ,14 ,2 ,3 ,1 ,6 ,1 ,5 ,0 ,2 ,0 ,2 ,2 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,0 ,8 ,2 ,1 ,3 ,316 ,157 ,274 (87%) ,105 (67%) ,null ,null ,null ,null ,null ,null ,32 ,31 ,12 ,15 ,null ,null ,null ,null ,null ,null ,70% ,30% ,8 ,9 ,4 ,3 ,1 ,4 ,3 ,2 ,7 ,3 ,0 ,1 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,5 ,2 ,4 ,3 ,2 ,346 ,143 ,302 (87%) ,103 (72%) ,null ,null ,null ,null ,null ,null ,22 ,32 ,10 ,9 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,3 ,Chelsea ,Everton ,2 ,0 ,56% ,44% ,18 ,7 ,7 ,0 ,4 ,5 ,7 ,2 ,6 ,3 ,null ,null ,12 ,7 ,2 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,8 ,3 ,10 ,4 ,0 ,5 ,583 ,437 ,500 (86%) ,355 (81%) ,null ,null ,null ,null ,null ,null ,138 ,127 ,47 ,45 ,16 ,10 ,null ,null ,null ,null ,null ,null ,49% ,51% ,9 ,1 ,5 ,0 ,1 ,1 ,3 ,0 ,2 ,0 ,null ,null ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,0 ,6 ,1 ,0 ,3 ,274 ,272 ,226 (82%) ,223 (82%) ,null ,null ,null ,null ,null ,null ,21 ,24 ,9 ,3 ,null ,null ,null ,null ,null ,null ,64% ,36% ,9 ,6 ,2 ,0 ,3 ,4 ,4 ,2 ,4 ,3 ,null ,null ,2 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,3 ,4 ,3 ,0 ,2 ,309 ,165 ,274 (89%) ,132 (80%) ,null ,null ,null ,null ,null ,null ,26 ,21 ,7 ,7 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,3 ,West Bromwich Albion ,Stoke City ,1 ,1 ,42% ,58% ,10 ,16 ,2 ,2 ,8 ,9 ,0 ,5 ,10 ,4 ,2 ,0 ,10 ,9 ,2 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,8 ,8 ,2 ,8 ,1 ,1 ,314 ,438 ,239 (76%) ,380 (87%) ,null ,null ,null ,null ,null ,null ,135 ,115 ,41 ,68 ,13 ,29 ,null ,null ,null ,null ,null ,null ,39% ,61% ,2 ,8 ,0 ,1 ,2 ,6 ,0 ,1 ,5 ,3 ,1 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,1 ,5 ,1 ,3 ,1 ,0 ,139 ,221 ,102 (73%) ,195 (88%) ,null ,null ,null ,null ,null ,null ,18 ,31 ,5 ,16 ,null ,null ,null ,null ,null ,null ,45% ,55% ,8 ,8 ,2 ,1 ,6 ,3 ,0 ,4 ,5 ,1 ,1 ,0 ,2 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,7 ,3 ,1 ,5 ,0 ,1 ,175 ,217 ,137 (78%) ,185 (85%) ,null ,null ,null ,null ,null ,null ,23 ,37 ,8 ,13 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,3 ,Liverpool ,Arsenal ,4 ,0 ,48% ,52% ,18 ,8 ,10 ,0 ,5 ,6 ,3 ,2 ,4 ,3 ,3 ,5 ,6 ,9 ,2 ,4 ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,0 ,13 ,5 ,5 ,3 ,0 ,7 ,507 ,539 ,411 (81%) ,438 (81%) ,null ,null ,null ,null ,null ,null ,136 ,146 ,53 ,42 ,11 ,14 ,null ,null ,null ,null ,null ,null ,54% ,46% ,10 ,2 ,4 ,0 ,4 ,1 ,2 ,1 ,2 ,1 ,3 ,3 ,2 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,0 ,7 ,2 ,3 ,0 ,0 ,2 ,310 ,260 ,265 (85%) ,212 (82%) ,null ,null ,null ,null ,null ,null ,24 ,23 ,6 ,7 ,null ,null ,null ,null ,null ,null ,41% ,59% ,8 ,6 ,6 ,0 ,1 ,5 ,1 ,1 ,2 ,2 ,0 ,2 ,0 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,0 ,6 ,3 ,2 ,3 ,0 ,5 ,197 ,279 ,146 (74%) ,226 (81%) ,null ,null ,null ,null ,null ,null ,29 ,19 ,5 ,7 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,3 ,Tottenham ,Burnley ,1 ,1 ,67% ,33% ,28 ,13 ,5 ,3 ,6 ,8 ,17 ,2 ,10 ,7 ,1 ,6 ,9 ,9 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,15 ,11 ,13 ,2 ,2 ,4 ,588 ,272 ,503 (86%) ,193 (71%) ,null ,null ,null ,null ,null ,null ,133 ,117 ,42 ,58 ,15 ,27 ,null ,null ,null ,null ,null ,null ,71% ,29% ,15 ,6 ,0 ,0 ,4 ,4 ,11 ,2 ,6 ,5 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,4 ,9 ,2 ,0 ,0 ,313 ,121 ,278 (89%) ,85 (70%) ,null ,null ,null ,null ,null ,null ,23 ,20 ,9 ,8 ,null ,null ,null ,null ,null ,null ,63% ,37% ,13 ,7 ,5 ,3 ,2 ,4 ,6 ,0 ,4 ,2 ,0 ,5 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,9 ,7 ,4 ,0 ,2 ,4 ,275 ,151 ,225 (82%) ,108 (72%) ,null ,null ,null ,null ,null ,null ,19 ,38 ,6 ,19 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,4 ,Manchester City ,Liverpool ,5 ,0 ,66% ,34% ,13 ,7 ,10 ,3 ,3 ,2 ,0 ,2 ,8 ,3 ,5 ,2 ,10 ,9 ,2 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,10 ,2 ,3 ,5 ,3 ,6 ,730 ,372 ,658 (90%) ,288 (77%) ,null ,null ,null ,null ,null ,null ,118 ,120 ,36 ,39 ,9 ,4 ,null ,null ,null ,null ,null ,null ,60% ,40% ,7 ,7 ,6 ,3 ,1 ,2 ,0 ,2 ,5 ,2 ,3 ,1 ,2 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,2 ,2 ,5 ,3 ,4 ,274 ,183 ,229 (84%) ,134 (73%) ,null ,null ,null ,null ,null ,null ,22 ,22 ,6 ,1 ,null ,null ,null ,null ,null ,null ,70% ,30% ,6 ,0 ,4 ,0 ,2 ,0 ,0 ,0 ,3 ,1 ,2 ,1 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,0 ,1 ,0 ,0 ,2 ,456 ,189 ,429 (94%) ,154 (81%) ,null ,null ,null ,null ,null ,null ,14 ,17 ,3 ,3 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,4 ,Arsenal ,Bournemouth ,3 ,0 ,58% ,42% ,17 ,7 ,9 ,2 ,4 ,5 ,4 ,0 ,10 ,3 ,4 ,0 ,14 ,10 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,11 ,6 ,6 ,1 ,2 ,6 ,583 ,401 ,464 (80%) ,291 (73%) ,null ,null ,null ,null ,null ,null ,158 ,162 ,51 ,48 ,18 ,18 ,null ,null ,null ,null ,null ,null ,57% ,43% ,8 ,0 ,5 ,0 ,1 ,0 ,2 ,0 ,6 ,1 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,4 ,0 ,4 ,0 ,0 ,3 ,304 ,226 ,254 (84%) ,170 (75%) ,null ,null ,null ,null ,null ,null ,21 ,25 ,10 ,10 ,null ,null ,null ,null ,null ,null ,58% ,42% ,9 ,7 ,4 ,2 ,3 ,5 ,2 ,0 ,4 ,2 ,3 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,7 ,6 ,2 ,1 ,2 ,3 ,279 ,175 ,210 (75%) ,121 (69%) ,null ,null ,null ,null ,null ,null ,30 ,23 ,8 ,8 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,4 ,Brighton & Hove Albion ,West Bromwich Albion ,3 ,1 ,48% ,52% ,12 ,12 ,6 ,3 ,3 ,6 ,3 ,3 ,2 ,6 ,1 ,1 ,9 ,4 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,5 ,9 ,7 ,2 ,3 ,448 ,461 ,363 (81%) ,377 (82%) ,null ,null ,null ,null ,null ,null ,121 ,147 ,38 ,49 ,15 ,24 ,null ,null ,null ,null ,null ,null ,59% ,41% ,9 ,3 ,3 ,1 ,3 ,0 ,3 ,2 ,0 ,1 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,1 ,8 ,2 ,1 ,2 ,288 ,192 ,252 (88%) ,148 (77%) ,null ,null ,null ,null ,null ,null ,16 ,29 ,6 ,16 ,null ,null ,null ,null ,null ,null ,36% ,64% ,3 ,9 ,3 ,2 ,0 ,6 ,0 ,1 ,2 ,5 ,0 ,1 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,4 ,1 ,5 ,1 ,1 ,160 ,269 ,111 (69%) ,229 (85%) ,null ,null ,null ,null ,null ,null ,22 ,20 ,9 ,8 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,4 ,Everton ,Tottenham ,0 ,3 ,50% ,50% ,12 ,15 ,1 ,6 ,5 ,6 ,6 ,3 ,7 ,3 ,4 ,3 ,14 ,14 ,3 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,10 ,10 ,2 ,5 ,3 ,1 ,464 ,458 ,375 (81%) ,367 (80%) ,null ,null ,null ,null ,null ,null ,146 ,140 ,47 ,52 ,12 ,15 ,null ,null ,null ,null ,null ,null ,51% ,49% ,4 ,9 ,0 ,3 ,3 ,3 ,1 ,3 ,2 ,2 ,3 ,2 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,6 ,1 ,3 ,1 ,0 ,225 ,213 ,180 (80%) ,168 (79%) ,null ,null ,null ,null ,null ,null ,20 ,23 ,5 ,9 ,null ,null ,null ,null ,null ,null ,49% ,51% ,8 ,6 ,1 ,3 ,2 ,3 ,5 ,0 ,5 ,1 ,1 ,1 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,4 ,1 ,2 ,2 ,1 ,239 ,245 ,195 (82%) ,199 (81%) ,null ,null ,null ,null ,null ,null ,27 ,29 ,7 ,6 ,null ,null ,null ,null ,null ,null ,
