PlayerInFirstName,playerInLastName,PlayerInShortName,PlayerInSlug,playerInPosition,PlayerOutFirstName,PlayerOutLastName,PlayerOutShortName,PlayerOutSlug,PlayerOutPosition,Injury,Time,AddedTime,IsHome,IncidentClass,IncidentType,GameID
null,null,K. Edwards,kyle-edwards,M,null,null,G. Diangana,grady-diangana,M,null,64,null,false,null,substitution,5759
null,null,C. Robinson,callum-robinson,F,null,null,J. Livermore,jake-livermore,M,null,63,null,false,null,substitution,5759
null,null,P. Groß,pascal-gross,M,null,null,A. Lallana,adam-lallana,M,null,61,null,true,null,substitution,5759
null,null,J. Rodon,rodon-joe,D,null,null,H. M. Son,heung-min-son,F,null,90,3,false,null,substitution,5760
null,null,M. Vydra,matej-vydra,F,null,null,A. Barnes,ashley-barnes,F,null,89,null,true,null,substitution,5760
null,null,J. Rodriguez,jay-rodriguez,F,null,null,J. Guðmundsson,johann-gudmundsson,M,null,84,null,true,null,substitution,5760
null,null,G. Lo Celso,lo-celso-giovani,M,null,null,T. Ndombélé,tanguy-ndombele,M,null,79,null,false,null,substitution,5760
null,null,É. Lamela,erik-lamela,M,null,null,L. Moura,lucas-moura,F,null,57,null,false,null,substitution,5760
null,null,F. Silva,fabio-silva,F,null,null,R. Jiménez,raul-jimenez,F,null,90,1,true,null,substitution,5761
null,null,C. Benteke,christian-benteke,F,null,null,M. Batshuayi,michy-batshuayi,F,null,84,null,false,null,substitution,5761
null,null,A. Traoré,adama-traore,F,null,null,D. Podence,daniel-podence,F,null,76,null,true,null,substitution,5761
null,null,J. Moutinho,joao-moutinho,M,null,null,P. Neto,pedro-neto,F,null,76,null,true,null,substitution,5761
null,null,J. Ayew,jordan-ayew,F,null,null,A. Townsend,andros-townsend,M,null,72,null,false,null,substitution,5761
null,null,E. Eze,eberechi-eze,M,null,null,J. Schlupp,jeffrey-schlupp,M,null,65,null,false,null,substitution,5761
null,null,İ. Gündoğan,ilkay-gundogan,M,null,null,R. Mahrez,riyad-mahrez,F,null,85,null,false,null,substitution,5762
null,null,P. Foden,foden-phil,M,null,null,F. Torres,ferran-torres,M,null,81,null,false,null,substitution,5762
null,null,D. McGoldrick,david-mcgoldrick,F,null,null,M. Lowe,max-lowe,D,null,81,null,true,null,substitution,5762
null,null,O. Norwood,oliver-norwood,M,null,null,E. Ampadu,ethan-ampadu,M,null,65,null,true,null,substitution,5762
null,null,J. Lundstram,john-lundstram,M,null,null,B. Osborn,ben-osborn,M,null,55,null,true,null,substitution,5762
null,null,Jorginho,jorginho,M,null,null,K. Havertz,kai-havertz,M,null,86,null,false,null,substitution,5763
null,null,O. Giroud,olivier-giroud,F,null,null,T. Abraham,tammy-abraham,F,null,77,null,false,null,substitution,5763
null,null,C. Hudson-Odoi,callum-hudson-odoi,F,null,null,H. Ziyech,hakim-ziyech,F,null,73,null,false,null,substitution,5763
null,null,R. Brady,robbie-brady,M,null,null,A. Barnes,ashley-barnes,F,null,73,null,true,null,substitution,5763
null,null,J. Rodriguez,jay-rodriguez,F,null,null,D. Stephens,dale-stephens,M,null,46,null,true,null,substitution,5763
null,null,J. Milner,james-milner,M,null,null,M. Salah,mohamed-salah,F,null,90,null,true,null,substitution,5764
null,null,S. Benrahma,said-benrahma,F,null,null,J. Bowen,jarrod-bowen,M,null,89,null,false,null,substitution,5764
null,null,M. Lanzini,manuel-lanzini,M,null,null,A. Masuaku,arthur-masuaku,D,null,88,null,false,null,substitution,5764
null,null,A. Yarmolenko,andriy-yarmolenko,M,null,null,S. Haller,sebastien-haller,F,null,74,null,false,null,substitution,5764
null,null,D. Jota,diogo-jota,F,null,null,R. Firmino,roberto-firmino,F,null,70,null,true,null,substitution,5764
null,null,X. Shaqiri,xherdan-shaqiri,M,null,null,C. Jones,curtis-jones,M,null,70,null,true,null,substitution,5764
null,null,S. Long,shane-long,F,null,null,D. Ings,danny-ings,F,true,85,null,false,injury,substitution,5765
null,null,I. Diallo,diallo-ibrahima,M,null,null,R. Bertrand,ryan-bertrand,D,true,79,null,false,injury,substitution,5765
null,null,A. El-Mohamady,ahmed-el-mohamady,D,null,null,M. Cash,matty-cash,D,null,67,null,true,null,substitution,5765
null,null,J. Stephens,jack-stephens,D,null,null,J. Bednarek,jan-bednarek,D,null,46,null,false,null,substitution,5765
null,null,Trezeguet,trezeguet,M,null,null,B. Traoré,bertrand-traore,M,true,29,null,true,injury,substitution,5765
null,null,A. Carroll,andy-carroll,F,null,null,C. Wilson,callum-wilson,F,null,87,null,true,null,substitution,5766
null,null,I. Hayden,isaac-hayden,M,null,null,M. Almirón,miguel-almiron,M,null,83,null,true,null,substitution,5766
null,null,A. Iwobi,alex-iwobi,M,null,null,J. Kenny,jonjoe-kenny,D,null,76,null,false,null,substitution,5766
null,null,R. Fraser,ryan-fraser,M,null,null,A. Saint-Maximin,allan-saint-maximin,M,null,74,null,true,null,substitution,5766
null,null,C. Tosun,cenk-tosun,F,null,null,N. Nkounkou,nkounkou-niels,D,null,69,null,false,null,substitution,5766
null,null,Bernard,bernard,F,null,null,A. Gomes,andre-gomes,M,null,60,null,false,null,substitution,5766
null,null,S. Mustafi,shkodran-mustafi,D,null,null,P. Aubameyang,pierre-emerick-aubameyang,F,null,87,null,false,null,substitution,5767
null,null,A. Maitland-Niles,ainsley-maitland-niles,M,null,null,Willian,willian,F,null,86,null,false,null,substitution,5767
null,null,E. Nketiah,edward-nketiah,F,null,null,A. Lacazette,alexandre-lacazette,F,null,76,null,false,null,substitution,5767
null,null,D. v. d. Beek,donny-van-de-beek,M,null,null,B. Fernandes,bruno-fernandes,M,null,75,null,true,null,substitution,5767
null,null,E. Cavani,edinson-cavani,F,null,null,M. Greenwood,mason-greenwood,M,null,75,null,true,null,substitution,5767
null,null,N. Matić,nemanja-matic,M,null,null,Fred,fred,M,null,62,null,true,null,substitution,5767
null,null,B. Davies,ben-davies,D,null,null,H. M. Son,heung-min-son,F,null,85,null,true,null,substitution,5768
null,null,A. Mac Allister,alexis-mac-allister,M,null,null,T. Lamptey,lamptey-tariq,M,true,79,null,false,injury,substitution,5768
null,null,D. Welbeck,danny-welbeck,F,null,null,L. Trossard,leandro-trossard,F,null,74,null,false,null,substitution,5768
null,null,G. Bale,gareth-bale,F,null,null,É. Lamela,erik-lamela,M,null,70,null,true,null,substitution,5768
null,null,Bernardo,bernardo,D,null,null,S. March,solly-march,M,true,66,null,false,injury,substitution,5768
null,null,G. Lo Celso,lo-celso-giovani,M,null,null,T. Ndombélé,tanguy-ndombele,M,null,64,null,true,null,substitution,5768
null,null,J. Bryan,joe-bryan,D,null,null,A. Lookman,ademola-lookman,F,null,90,null,true,null,substitution,5769
null,null,I. Cavaleiro,ivan-cavaleiro,F,null,null,B. Reid,bobby-reid,M,null,85,null,true,null,substitution,5769
null,null,M. Phillips,matt-phillips,M,null,null,F. Krovinović,filip-krovinovic,M,null,70,null,false,null,substitution,5769
null,null,R. Sawyers,romaine-sawyers,M,null,null,J. Livermore,jake-livermore,M,null,56,null,false,null,substitution,5769
null,null,C. Robinson,callum-robinson,F,null,null,M. Pereira,matheus-pereira,M,null,56,null,false,null,substitution,5769
null,null,H. Reed,harrison-reed,M,null,null,M. Lemina,mario-lemina,M,null,46,null,true,null,substitution,5769
null,null,W. Morgan,wes-morgan,D,null,null,J. Vardy,jamie-vardy,F,null,85,null,false,null,substitution,5770
null,null,E. Alioski,ezgjan-alioski,M,null,null,S. Dallas,stuart-dallas,D,null,81,null,true,null,substitution,5770
null,null,C. Ünder,cengiz-under,M,null,null,H. Barnes,harvey-barnes,M,null,71,null,false,null,substitution,5770
null,null,T. Roberts,tyler-roberts,M,null,null,P. Hernández,pablo-hernandez,M,null,67,null,true,null,substitution,5770
null,null,J. Maddison,james-maddison,M,null,null,D. Praet,dennis-praet,M,null,63,null,false,null,substitution,5770
null,null,I. C. Poveda,poveda-ian-carlo,F,null,null,J. Shackleton,jamie-shackleton,M,null,46,null,true,null,substitution,5770
null,null,A. Connolly,aaron-connolly,F,null,null,D. Welbeck,danny-welbeck,F,null,86,null,true,null,substitution,5771
null,null,M. Vydra,matej-vydra,F,null,null,C. Wood,chris-wood,F,null,84,null,false,null,substitution,5771
null,null,A. Jahanbakhsh,alireza-jahanbakhsh,F,null,null,J. Veltman,joel-veltman,D,null,83,null,true,null,substitution,5771
null,null,J. Rodriguez,jay-rodriguez,F,null,null,A. Barnes,ashley-barnes,F,null,70,null,false,null,substitution,5771
null,null,S. Long,shane-long,F,null,null,T. Walcott,theo-walcott,M,null,88,null,true,null,substitution,5772
null,null,Joelinton,joelinton,F,null,null,J. Murphy,jacob-murphy,M,null,79,null,false,null,substitution,5772
null,null,A. Carroll,andy-carroll,F,null,null,C. Wilson,callum-wilson,F,true,78,null,false,injury,substitution,5772
null,null,N. Redmond,nathan-redmond,M,null,null,M. Djenepo,moussa-djenepo,M,true,74,null,true,injury,substitution,5772
null,null,M. Longstaff,matthew-longstaff,M,null,null,J. Hendrick,jeff-hendrick,M,null,61,null,false,null,substitution,5772
null,null,E. Cavani,edinson-cavani,F,null,null,A. Martial,anthony-martial,F,null,82,null,false,null,substitution,5773
null,null,P. Pogba,paul-pogba,M,null,null,J. Mata,juan-mata,M,null,82,null,false,null,substitution,5773
null,null,C. Tosun,cenk-tosun,F,null,null,J. Rodriguez,james-rodriguez,F,null,80,null,true,null,substitution,5773
null,null,A. Tuanzebe,axel-tuanzebe,D,null,null,L. Shaw,luke-shaw,D,true,67,null,false,injury,substitution,5773
null,null,A. Iwobi,alex-iwobi,M,null,null,G. Sigurðsson,gylfi-sigurdsson,M,null,67,null,true,null,substitution,5773
null,null,C. Benteke,christian-benteke,F,null,null,J. Ayew,jordan-ayew,F,null,85,null,true,null,substitution,5774
null,null,J. McCarthy,james-mccarthy,M,null,null,J. Riedewald,jairo-riedewald,M,null,77,null,true,null,substitution,5774
null,null,J. Schlupp,jeffrey-schlupp,M,null,null,A. Townsend,andros-townsend,M,null,71,null,true,null,substitution,5774
null,null,T. Roberts,tyler-roberts,M,null,null,P. Struijk,pascal-struijk,D,null,71,null,false,null,substitution,5774
null,null,Raphinha,raphinha,M,null,null,H. Costa,helder-costa,M,null,46,null,false,null,substitution,5774
null,null,O. Giroud,olivier-giroud,F,null,null,T. Werner,timo-werner,F,null,87,null,true,null,substitution,5775
null,null,Jorginho,jorginho,M,null,null,M. Kovačić,mateo-kovacic,M,true,71,null,true,injury,substitution,5775
null,null,O. McBurnie,oliver-mcburnie,F,null,null,R. Brewster,rhian-brewster,F,null,63,null,false,null,substitution,5775
null,null,B. Osborn,ben-osborn,M,null,null,O. Norwood,oliver-norwood,M,null,62,null,false,null,substitution,5775
null,null,I. Cavaleiro,ivan-cavaleiro,F,null,null,A. Z. Anguissa,andre-zambo-anguissa,M,null,90,3,false,null,substitution,5776
null,null,R. Loftus-Cheek,ruben-loftus-cheek,M,null,null,B. Reid,bobby-reid,M,null,83,null,false,null,substitution,5776
null,null,M. Lanzini,manuel-lanzini,M,null,null,J. Bowen,jarrod-bowen,M,null,72,null,true,null,substitution,5776
null,null,S. Benrahma,said-benrahma,F,null,null,P. Fornals,pablo-fornals,M,null,72,null,true,null,substitution,5776
null,null,I. Diop,issa-diop,D,null,null,A. Ogbonna,angelo-ogbonna,D,true,63,null,true,injury,substitution,5776
null,null,K. Edwards,kyle-edwards,M,null,null,J. Livermore,jake-livermore,M,null,90,null,true,null,substitution,5777
null,null,M. Phillips,matt-phillips,M,null,null,K. Grant,karlan-grant,M,null,84,null,true,null,substitution,5777
null,null,C. Vinícius,carlos-vinicius,F,null,null,M. Sissoko,moussa-sissoko,M,null,78,null,false,null,substitution,5777
null,null,L. Moura,lucas-moura,F,null,null,G. Bale,gareth-bale,F,null,78,null,false,null,substitution,5777
null,null,G. Diangana,grady-diangana,M,null,null,C. Robinson,callum-robinson,F,null,67,null,true,null,substitution,5777
null,null,G. Lo Celso,lo-celso-giovani,M,null,null,T. Ndombélé,tanguy-ndombele,M,true,64,null,false,injury,substitution,5777
null,null,W. Morgan,wes-morgan,D,null,null,D. Praet,dennis-praet,M,null,80,null,true,null,substitution,5778
null,null,F. Silva,fabio-silva,F,null,null,P. Neto,pedro-neto,F,null,79,null,false,null,substitution,5778
null,null,F. Marçal,fernando-marcal,D,null,null,R. A. Nouri,rayan-ait-nouri,D,null,76,null,false,null,substitution,5778
null,null,H. Barnes,harvey-barnes,M,null,null,J. Maddison,james-maddison,M,null,72,null,true,null,substitution,5778
null,null,A. Traoré,adama-traore,F,null,null,D. Podence,daniel-podence,F,null,60,null,false,null,substitution,5778
null,null,M. Albrighton,marc-albrighton,M,null,null,L. Thomas,luke-thomas,M,null,46,null,true,null,substitution,5778
null,null,J. Milner,james-milner,M,null,null,T. Alexander-Arnold,trent-alexander-arnold,D,true,63,null,false,injury,substitution,5779
null,null,B. Silva,bernardo-silva,M,null,null,F. Torres,ferran-torres,M,null,61,null,true,null,substitution,5779
null,null,X. Shaqiri,xherdan-shaqiri,M,null,null,R. Firmino,roberto-firmino,F,null,59,null,false,null,substitution,5779
null,null,A. E. Ghazi,anwar-el-ghazi,F,null,null,Trezeguet,trezeguet,M,null,88,null,false,null,substitution,5780
null,null,E. Nketiah,edward-nketiah,F,null,null,A. Lacazette,alexandre-lacazette,F,null,65,null,true,null,substitution,5780
null,null,N. Pépé,nicolas-pepe,F,null,null,Willian,willian,F,null,65,null,true,null,substitution,5780
null,null,D. Ceballos,dani-ceballos,M,null,null,Thomas,thomas-partey,M,null,46,null,true,null,substitution,5780
null,null,O. Giroud,olivier-giroud,F,null,null,H. Ziyech,hakim-ziyech,F,null,87,null,false,null,substitution,5781
null,null,Emerson,emerson-palmieri,D,null,null,B. Chilwell,ben-chilwell,D,null,82,null,false,null,substitution,5781
null,null,C. Hudson-Odoi,callum-hudson-odoi,F,null,null,T. Werner,timo-werner,F,null,76,null,false,null,substitution,5781
null,null,A. Carroll,andy-carroll,F,null,null,A. Saint-Maximin,allan-saint-maximin,M,null,74,null,true,null,substitution,5781
null,null,M. Almirón,miguel-almiron,M,null,null,J. Manquillo,javier-manquillo,D,null,65,null,true,null,substitution,5781
null,null,F. Schär,fabian-schar,D,null,null,J. Lascelles,jamaal-lascelles,D,true,46,null,true,injury,substitution,5781
null,null,J. Molumby,jayson-molumby,M,null,null,P. Groß,pascal-gross,M,null,90,5,false,null,substitution,5782
null,null,D. Burn,dan-burn,D,null,null,N. Maupay,neal-maupay,F,null,80,null,false,null,substitution,5782
null,null,C. Hourihane,conor-hourihane,M,null,null,D. Luiz,douglas-luiz,M,null,75,null,true,null,substitution,5782
null,null,A. E. Ghazi,anwar-el-ghazi,F,null,null,B. Traoré,bertrand-traore,M,null,74,null,true,null,substitution,5782
null,null,J. Veltman,joel-veltman,D,null,null,A. Lallana,adam-lallana,M,null,46,null,false,null,substitution,5782
null,null,B. Traoré,bertrand-traore,M,null,null,R. Barkley,ross-barkley,M,true,5,null,true,injury,substitution,5782
null,null,J. Rodon,rodon-joe,D,null,null,T. Alderweireld,toby-alderweireld,D,true,81,null,true,injury,substitution,5783
null,null,L. Moura,lucas-moura,F,null,null,S. Bergwijn,steven-bergwijn,F,null,73,null,true,null,substitution,5783
null,null,P. Foden,foden-phil,M,null,null,B. Silva,bernardo-silva,M,null,72,null,false,null,substitution,5783
null,null,R. Sterling,raheem-sterling,F,null,null,R. Mahrez,riyad-mahrez,F,null,72,null,false,null,substitution,5783
null,null,G. Lo Celso,lo-celso-giovani,M,null,null,T. Ndombélé,tanguy-ndombele,M,null,65,null,true,null,substitution,5783
null,null,S. McTominay,scott-mctominay,M,null,null,Fred,fred,M,null,84,null,true,null,substitution,5784
null,null,D. v. d. Beek,donny-van-de-beek,M,null,null,M. Rashford,marcus-rashford,M,null,79,null,true,null,substitution,5784
null,null,F. Krovinović,filip-krovinovic,M,null,null,B. Ivanović,branislav-ivanovic,D,null,79,null,false,null,substitution,5784
null,null,E. Cavani,edinson-cavani,F,null,null,J. Mata,juan-mata,M,null,62,null,true,null,substitution,5784
null,null,C. Robinson,callum-robinson,F,null,null,K. Grant,karlan-grant,M,null,62,null,false,null,substitution,5784
null,null,H. Robson-Kanu,hal-robson-kanu,F,null,null,G. Diangana,grady-diangana,M,null,62,null,false,null,substitution,5784
null,null,G. Sigurðsson,gylfi-sigurdsson,M,null,null,Richarlison,richarlison,F,null,76,null,false,null,substitution,5785
null,null,T. Davies,tom-davies,M,null,null,J. Rodriguez,james-rodriguez,F,null,74,null,false,null,substitution,5785
null,null,A. Z. Anguissa,andre-zambo-anguissa,M,null,null,M. Lemina,mario-lemina,M,null,69,null,true,null,substitution,5785
null,null,R. Loftus-Cheek,ruben-loftus-cheek,M,null,null,B. Reid,bobby-reid,M,null,58,null,true,null,substitution,5785
null,null,A. Mitrović,aleksandar-mitrovic,F,null,null,T. Cairney,tom-cairney,M,null,58,null,true,null,substitution,5785
null,null,M. Noble,mark-noble,M,null,null,J. Bowen,jarrod-bowen,M,null,90,2,false,null,substitution,5786
null,null,M. Lanzini,manuel-lanzini,M,null,null,P. Fornals,pablo-fornals,M,null,76,null,false,null,substitution,5786
null,null,J. Lundstram,john-lundstram,M,null,null,C. Basham,chris-basham,D,null,76,null,true,null,substitution,5786
null,null,R. Brewster,rhian-brewster,F,null,null,O. Norwood,oliver-norwood,M,null,65,null,true,null,substitution,5786
null,null,J. Robinson,jack-robinson,D,null,null,E. Ampadu,ethan-ampadu,M,true,62,null,true,injury,substitution,5786
null,null,A. Maitland-Niles,ainsley-maitland-niles,M,null,null,B. Saka,bukayo-saka,M,true,90,3,false,injury,substitution,5787
null,null,I. C. Poveda,poveda-ian-carlo,F,null,null,J. Harrison,jack-harrison,M,null,80,null,true,null,substitution,5787
null,null,Rodrigo,rodrigo,F,null,null,L. Ayling,luke-ayling,D,null,70,null,true,null,substitution,5787
null,null,B. Saka,bukayo-saka,M,null,null,J. Willock,joseph-willock,M,null,57,null,false,null,substitution,5787
null,null,R. Nelson,reiss-nelson,F,null,null,Willian,willian,F,null,46,null,false,null,substitution,5787
null,null,T. Minamino,takumi-minamino,F,null,null,S. Mané,sadio-mane,F,null,89,null,true,null,substitution,5788
null,null,D. Origi,divock-origi,F,null,null,D. Jota,diogo-jota,F,null,89,null,true,null,substitution,5788
null,null,D. Praet,dennis-praet,M,null,null,C. Fuchs,christian-fuchs,D,null,62,null,false,null,substitution,5788
null,null,C. Ünder,cengiz-under,M,null,null,H. Barnes,harvey-barnes,M,null,62,null,false,null,substitution,5788
null,null,N. Williams,williams-neco,D,null,null,N. Keïta,naby-keita,M,true,54,null,true,injury,substitution,5788
null,null,E. Pieters,erik-pieters,D,null,null,R. Brady,robbie-brady,M,true,84,null,true,injury,substitution,5789
null,null,C. Benteke,christian-benteke,F,null,null,J. Ayew,jordan-ayew,F,null,77,null,false,null,substitution,5789
null,null,R. Brady,robbie-brady,M,null,null,J. Guðmundsson,johann-gudmundsson,M,null,67,null,true,null,substitution,5789
null,null,J. Schlupp,jeffrey-schlupp,M,null,null,J. Riedewald,jairo-riedewald,M,null,67,null,false,null,substitution,5789
null,null,I. Diallo,diallo-ibrahima,M,null,null,S. Armstrong,stuart-armstrong,M,null,90,null,false,null,substitution,5790
null,null,Vitinha,vitinha,M,null,null,D. Podence,daniel-podence,F,null,85,null,true,null,substitution,5790
null,null,S. Long,shane-long,F,null,null,M. Djenepo,moussa-djenepo,M,null,79,null,false,null,substitution,5790
null,null,P. Neto,pedro-neto,F,null,null,R. Neves,ruben-neves,M,null,70,null,true,null,substitution,5790
null,null,F. Schär,fabian-schar,D,null,null,Joelinton,joelinton,F,null,90,3,false,null,substitution,5791
null,null,M. Batshuayi,michy-batshuayi,F,null,null,J. McArthur,james-mcarthur,M,null,82,null,true,null,substitution,5791
null,null,M. Ritchie,matt-ritchie,M,null,null,M. Almirón,miguel-almiron,M,null,67,null,false,null,substitution,5791
null,null,J. Riedewald,jairo-riedewald,M,null,null,A. Townsend,andros-townsend,M,null,67,null,true,null,substitution,5791
null,null,C. Benteke,christian-benteke,F,null,null,J. Ayew,jordan-ayew,F,null,66,null,true,null,substitution,5791
null,null,C. Jones,curtis-jones,M,null,null,J. Milner,james-milner,M,true,74,null,false,injury,substitution,5792
null,null,A. Jahanbakhsh,alireza-jahanbakhsh,F,null,null,A. Lallana,adam-lallana,M,true,71,null,true,injury,substitution,5792
null,null,S. Mané,sadio-mane,F,null,null,M. Salah,mohamed-salah,F,null,64,null,false,null,substitution,5792
null,null,A. Lallana,adam-lallana,M,null,null,A. Connolly,aaron-connolly,F,null,63,null,true,null,substitution,5792
null,null,J. Henderson,jordan-henderson,M,null,null,N. Williams,williams-neco,D,null,46,null,false,null,substitution,5792
null,null,L. Trossard,leandro-trossard,F,null,null,N. Maupay,neal-maupay,F,true,25,null,true,injury,substitution,5792
null,null,M. Vydra,matej-vydra,F,null,null,A. Barnes,ashley-barnes,F,null,81,null,false,null,substitution,5793
null,null,E. García,eric-garcia,D,null,null,R. Dias,ruben-dias,D,null,70,null,true,null,substitution,5793
null,null,P. Foden,foden-phil,M,null,null,F. Torres,ferran-torres,M,null,67,null,true,null,substitution,5793
null,null,E. Pieters,erik-pieters,D,null,null,C. Wood,chris-wood,F,null,67,null,false,null,substitution,5793
null,null,Fernandinho,fernandinho,M,null,null,Rodri,rodri,M,null,46,null,true,null,substitution,5793
null,null,Rodrigo,rodrigo,F,null,null,P. Bamford,patrick-bamford,F,null,90,1,false,null,substitution,5794
null,null,H. Costa,helder-costa,M,null,null,J. Harrison,jack-harrison,M,null,89,null,false,null,substitution,5794
null,null,I. C. Poveda,poveda-ian-carlo,F,null,null,Raphinha,raphinha,M,null,85,null,false,null,substitution,5794
null,null,Bernard,bernard,F,null,null,M. Holgate,mason-holgate,D,null,82,null,true,null,substitution,5794
null,null,A. Gomes,andre-gomes,M,null,null,A. Iwobi,alex-iwobi,M,null,67,null,true,null,substitution,5794
null,null,F. Delph,fabian-delph,M,null,null,T. Davies,tom-davies,M,null,61,null,true,null,substitution,5794
null,null,M. Phillips,matt-phillips,M,null,null,C. Townsend,conor-townsend,D,true,75,null,true,injury,substitution,5795
null,null,F. Krovinović,filip-krovinovic,M,null,null,K. Grant,karlan-grant,M,null,75,null,true,null,substitution,5795
null,null,L. Mousset,lys-mousset,F,null,null,O. Burke,oliver-burke,M,null,74,null,false,null,substitution,5795
null,null,H. Robson-Kanu,hal-robson-kanu,F,null,null,C. Robinson,callum-robinson,F,null,65,null,true,null,substitution,5795
null,null,J. Lundstram,john-lundstram,M,null,null,K. Bryan,kean-bryan,D,null,63,null,false,null,substitution,5795
null,null,R. Brewster,rhian-brewster,F,null,null,O. Norwood,oliver-norwood,M,null,54,null,false,null,substitution,5795
null,null,D. N'Lundulu,dan-nlundulu,F,null,null,K. Walker-Peters,kyle-walker-peters,D,null,90,4,true,null,substitution,5796
null,null,I. Diallo,diallo-ibrahima,M,null,null,S. Armstrong,stuart-armstrong,M,null,90,null,true,null,substitution,5796
null,null,B. Williams,williams-brandon,D,null,null,A. Telles,alex-telles,D,true,84,null,false,injury,substitution,5796
null,null,S. Long,shane-long,F,null,null,M. Djenepo,moussa-djenepo,M,null,72,null,true,null,substitution,5796
null,null,E. Cavani,edinson-cavani,F,null,null,M. Greenwood,mason-greenwood,M,null,46,null,false,null,substitution,5796
null,null,D. Henderson,dean-henderson,G,null,null,D. D. Gea,david-de-gea,G,true,46,null,false,injury,substitution,5796
null,null,L. Moura,lucas-moura,F,null,null,H. M. Son,heung-min-son,F,null,90,2,false,null,substitution,5797
null,null,B. Davies,ben-davies,D,null,null,S. Bergwijn,steven-bergwijn,F,null,89,null,false,null,substitution,5797
null,null,K. Havertz,kai-havertz,M,null,null,H. Ziyech,hakim-ziyech,F,null,83,null,true,null,substitution,5797
null,null,O. Giroud,olivier-giroud,F,null,null,T. Abraham,tammy-abraham,F,true,79,null,true,injury,substitution,5797
null,null,C. Pulišić,christian-pulisic,F,null,null,T. Werner,timo-werner,F,null,74,null,true,null,substitution,5797
null,null,G. Lo Celso,lo-celso-giovani,M,null,null,T. Ndombélé,tanguy-ndombele,M,null,65,null,false,null,substitution,5797
null,null,A. Lacazette,alexandre-lacazette,F,null,null,G. Xhaka,granit-xhaka,M,null,80,null,true,null,substitution,5798
null,null,M. Kilman,max-kilman,D,null,null,F. Silva,fabio-silva,F,null,78,null,false,null,substitution,5798
null,null,R. Neves,ruben-neves,M,null,null,D. Podence,daniel-podence,F,null,70,null,false,null,substitution,5798
null,null,R. Nelson,reiss-nelson,F,null,null,Willian,willian,F,null,65,null,true,null,substitution,5798
null,null,R. Holding,rob-holding,D,null,null,D. Luiz,david-luiz,D,true,46,null,true,injury,substitution,5798
null,null,F. Silva,fabio-silva,F,null,null,R. Jiménez,raul-jimenez,F,true,15,null,false,injury,substitution,5798
null,null,J. Bryan,joe-bryan,D,null,null,A. Lookman,ademola-lookman,F,null,90,null,false,null,substitution,5799
null,null,A. Mitrović,aleksandar-mitrovic,F,null,null,I. Cavaleiro,ivan-cavaleiro,F,null,86,null,false,null,substitution,5799
null,null,M. Lemina,mario-lemina,M,null,null,R. Loftus-Cheek,ruben-loftus-cheek,M,null,77,null,false,null,substitution,5799
null,null,K. Iheanacho,kelechi-iheanacho,F,null,null,N. Mendy,nampalys-mendy,M,null,70,null,true,null,substitution,5799
null,null,H. Barnes,harvey-barnes,M,null,null,D. Praet,dennis-praet,M,null,46,null,true,null,substitution,5799
null,null,C. Ünder,cengiz-under,M,null,null,L. Thomas,luke-thomas,M,null,46,null,true,null,substitution,5799
null,null,A. El-Mohamady,ahmed-el-mohamady,D,null,null,M. Cash,matty-cash,D,null,88,null,false,null,substitution,5800
null,null,M. Noble,mark-noble,M,null,null,J. Bowen,jarrod-bowen,M,null,79,null,true,null,substitution,5800
null,null,B. Traoré,bertrand-traore,M,null,null,C. Hourihane,conor-hourihane,M,null,74,null,false,null,substitution,5800
null,null,A. E. Ghazi,anwar-el-ghazi,F,null,null,Trezeguet,trezeguet,M,null,73,null,false,null,substitution,5800
null,null,S. Haller,sebastien-haller,F,null,null,M. Antonio,michail-antonio,F,null,46,null,true,null,substitution,5800
null,null,S. Benrahma,said-benrahma,F,null,null,A. Masuaku,arthur-masuaku,D,null,46,null,true,null,substitution,5800
null,null,C. Tosun,cenk-tosun,F,null,null,Allan,allan,M,null,89,null,false,null,substitution,5801
null,null,J. Benson,josh-benson,M,null,null,R. Brady,robbie-brady,M,true,86,null,true,injury,substitution,5801
null,null,G. Sigurðsson,gylfi-sigurdsson,M,null,null,A. Doucouré,abdoulaye-doucoure,M,null,81,null,false,null,substitution,5801
null,null,A. Barnes,ashley-barnes,F,null,null,J. Rodriguez,jay-rodriguez,F,null,75,null,true,null,substitution,5801
null,null,A. Gomes,andre-gomes,M,null,null,F. Delph,fabian-delph,M,true,29,null,false,injury,substitution,5801
null,null,T. Cairney,tom-cairney,M,null,null,R. Loftus-Cheek,ruben-loftus-cheek,M,null,83,null,false,null,substitution,5802
null,null,A. Kamara,aboubakar-kamara,F,null,null,B. Reid,bobby-reid,M,null,71,null,false,null,substitution,5802
null,null,M. Lemina,mario-lemina,M,null,null,H. Reed,harrison-reed,M,null,68,null,false,null,substitution,5802
null,null,B. Johnson,ben-johnson,D,null,null,V. Coufal,vladimir-coufal,D,null,85,null,true,null,substitution,5803
null,null,M. Lanzini,manuel-lanzini,M,null,null,J. Bowen,jarrod-bowen,M,null,76,null,true,null,substitution,5803
null,null,S. Benrahma,said-benrahma,F,null,null,P. Fornals,pablo-fornals,M,null,75,null,true,null,substitution,5803
null,null,J. Mata,juan-mata,M,null,null,A. Martial,anthony-martial,F,true,62,null,false,injury,substitution,5803
